image_name,bb_x1,bb_y1,bb_x2,bb_y2,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,score,fold-1,fold-2,fold-3,fold-4,fold-5
22q11DSSlide179.png,133.409,96.547,455.143,466.041,192.242,250.09,332.902,238.744,248.564,321.834,217.586,381.005,334.11,372.788,0.701,val,train,train,train,train
22q11DSSlide180.png,130.298,112.444,391.814,433.9,194.309,242.209,317.331,240.7,252.882,304.157,210.058,364.152,300.568,363.725,0.746,train,train,val,train,train
22q11DSSlide181.png,96.844,98.676,398.185,457.852,192.454,243.209,319.391,245.413,262.822,289.202,214.603,366.32,305.519,367.841,0.769,train,val,train,train,train
22q11DSSlide182.png,115.892,69.954,394.541,460.8,190.43,235.111,324.259,238.488,256.566,334.233,206.838,379.214,305.274,381.291,0.718,train,train,train,val,train
22q11DSSlide183.png,120.722,62.252,395.593,466.368,192.394,240.166,320.173,238.928,256.324,314.043,209.033,382.463,305.291,381.243,0.809,train,train,train,train,val
22q11DSSlide184.png,86.911,86.766,396.822,453.205,193.837,240.903,330.922,254.202,277.66,268.785,205.884,354.525,319.127,365.051,0.689,val,train,train,train,train
22q11DSSlide185.png,87.548,96.194,368.651,494.973,184.342,260.684,316.017,241.945,278.308,332.421,217.79,403.011,320.18,385.645,0.807,train,train,train,train,val
22q11DSSlide186.png,133.673,122.342,378.64,463.816,193.048,255.406,311.471,254.03,249.553,333.667,214.71,390.346,291.56,389.8,0.73,train,train,train,train,val
22q11DSSlide187.png,124.528,94.854,380.214,440.483,192.766,241.371,320.598,241.89,259.29,312.559,211.65,373.191,301.947,372.921,0.82,train,train,val,train,train
22q11DSSlide188.png,157.794,131.7,387.193,448.436,198.106,239.826,311.154,239.612,242.749,323.182,216.851,383.595,288.56,383.426,0.833,train,val,train,train,train
22q11DSSlide189.png,142.982,129.872,380.222,458.514,198.302,248.975,313.433,247.931,252.573,308.925,216.417,380.688,294.297,379.995,0.86,train,train,train,train,val
22q11DSSlide192.png,137.37,105.661,381.536,429.851,192.143,247.897,322.016,245.943,257.694,325.035,217.516,379.366,303.706,377.466,0.792,train,train,train,val,train
22q11DSSlide193.png,125.682,62.797,387.675,433.937,190.324,239.318,320.117,238.479,256.198,318.202,218.643,376.426,299.395,374.711,0.842,val,train,train,train,train
22q11DSSlide194.png,136.392,84.101,380.314,427.99,193.232,238.014,318.581,239.658,253.533,309.608,214.834,368.408,294.904,369.055,0.866,train,val,train,train,train
22q11DSSlide195.png,108.776,77.422,372.341,460.202,193.382,240.259,317.635,239.896,265.97,314.425,203.509,372.464,305.494,371.995,0.754,train,train,val,train,train
22q11DSSlide196.png,117.326,105.147,390.948,446.185,190.514,240.622,319.124,240.028,254.855,320.723,207.339,371.577,299.243,371.472,0.723,train,train,train,val,train
22q11DSSlide197.png,96.719,87.794,385.787,468.368,190.083,241.871,322.198,239.363,267.078,335.542,197.463,375.075,313.684,372.705,0.766,train,train,train,train,val
22q11DSSlide198.png,135.045,88.615,400.904,460.807,193.351,236.6,319.329,234.708,248.607,313.784,212.548,380.486,298.676,380.292,0.795,train,train,val,train,train
22q11DSSlide199.png,75.147,108.498,373.326,458.645,194.227,231.955,333.577,243.48,290.297,282.205,211.065,366.169,321.981,373.645,0.762,val,train,train,train,train
22q11DSSlide200.png,122.11,95.455,394.38,466.593,187.445,239.966,320.558,238.882,252.769,294.004,205.406,377.397,306.79,376.373,0.853,train,train,train,val,train
22q11DSSlide201.png,122.224,80.358,387.219,465.899,193.525,241.286,319.449,237.314,258.227,323.956,211.407,381.965,300.553,379.755,0.797,train,train,train,train,val
22q11DSSlide202.png,127.556,98.247,382.947,451.794,194.815,237.342,318.496,237.442,257.566,312.009,212.087,375.906,299.855,375.969,0.797,train,train,train,train,val
22q11DSSlide203.png,139.242,114.73,376.319,432.316,198.048,244.547,315.08,241.454,257.01,309.412,206.617,352.7,307.376,350.742,0.814,train,val,train,train,train
22q11DSSlide204.png,145.189,128.863,375.486,452.217,201.501,240.586,313.873,241.381,255.132,305.706,216.596,375.368,291.439,376.458,0.841,train,train,train,train,val
22q11DSSlide205.png,131.821,148.682,383.997,460.225,191.582,243.098,320.556,239.74,256.69,324.143,213.425,384.418,302.822,381.634,0.751,val,train,train,train,train
22q11DSSlide206.png,126.105,115.466,385.657,475.831,192.091,242.36,318.637,240.582,256.48,314.437,214.334,387.494,302.294,386.018,0.802,train,train,val,train,train
22q11DSSlide207.png,119.712,89.562,372.369,459.158,191.934,236.654,318.635,237.158,262.547,288.428,213.384,369.54,301.752,369.115,0.798,train,train,val,train,train
22q11DSSlide208.png,128.997,99.106,385.317,462.2,191.923,240.287,318.035,238.241,254.084,323.272,210.887,381.863,299.014,380.612,0.778,train,train,train,val,train
22q11DSSlide212.png,96.77,92.501,383.72,443.702,187.807,242.776,319.905,243.195,264.873,292.951,198.604,357.412,313.565,356.589,0.7,val,train,train,train,train
22q11DSSlide213.png,131.735,81.369,397.483,438.143,191.981,241.809,321.208,244.012,251.882,314.196,193.906,350.623,321.396,352.208,0.841,train,val,train,train,train
22q11DSSlide215.png,127.339,163.721,362.711,430.437,201.369,252.968,315.173,254.414,265.763,323.226,205.206,358.09,307.023,357.928,0.742,val,train,train,train,train
22q11DSSlide216.png,131.805,110.509,387.908,439.703,197.572,245.174,320.296,241.052,260.903,292.505,204.757,353.608,321.548,349.583,0.819,train,val,train,train,train
22q11DSSlide217.png,129.901,124.454,394.547,452.807,193.637,257.041,324.9,260.345,256.481,340.685,210.613,378.265,306.228,380.774,0.74,train,train,val,train,train
22q11DSSlide218.png,132.15,180.025,410.042,434.472,192.504,240.325,325.415,246.796,249.669,329.425,193.539,349.03,329.1,353.5,0.832,train,train,train,val,train
22q11DSSlide219.png,124.493,109.905,384.123,438.963,191.151,241.361,317.254,242.736,254.783,301.903,198.682,356.619,310.567,357.1,0.794,train,train,val,train,train
22q11DSSlide220.png,113.139,92.21,388.857,440.85,189.8,245.702,321.201,240.745,261.709,319.037,195.107,355.091,324.275,349.778,0.753,train,train,train,val,train
22q11DSSlide221.png,130.392,124.229,371.609,425.12,194.695,245.967,319.144,243.877,260.382,320.368,212.4,365.023,298.976,363.407,0.764,val,train,train,train,train
22q11DSSlide222.png,108.503,93.745,387.716,447.166,189.864,240.495,324.862,242.522,263.126,295.135,197.861,354.223,316.625,354.915,0.764,train,val,train,train,train
22q11DSSlide223.png,104.687,61.634,444.436,492.069,204.74,236.26,362.077,245.027,284.645,287.634,216.347,377.863,345.561,384.476,0.789,train,train,train,train,val
22q11DSSlide224.png,123.458,121.066,398.134,482.964,191.486,241.24,321.163,242.174,252.16,308.536,203.174,371.165,308.015,371.788,0.765,val,train,train,train,train
22q11DSSlide225.png,122.529,101.166,387.764,450.525,193.817,243.187,315.778,241.182,255.05,299.08,206.615,361.429,302.684,360.027,0.826,train,train,train,val,train
22q11DSSlide226.png,118.972,113.977,397.722,442.928,193.917,241.31,318.767,240.078,255.715,302.301,205.04,360.06,309.404,359.6,0.774,train,train,val,train,train
22q11DSSlide227.png,120.641,116.334,415.864,468.047,191.662,248.94,341.136,247.302,267.43,330.331,202.567,370.893,343.075,368.038,0.79,train,train,train,val,train
22q11DSSlide228.png,128.628,120.205,391.44,456.484,196.877,244.499,321.545,240.51,260.517,318.732,205.013,361.813,316.851,359.171,0.829,train,val,train,train,train
22q11DSSlide229.png,111.612,137.666,386.971,476.588,193.623,242.9,327.298,246.22,265.757,316.894,216.506,385.91,294.06,388.499,0.728,train,train,train,train,val
22q11DSSlide230.png,96.813,124.136,377.723,466.217,194.754,247.167,324.008,236.29,276.998,332.504,208.339,382.719,308.009,373.735,0.691,train,val,train,train,train
22q11DSSlide231.png,136.249,62.9,384.866,468.026,192.605,239.301,318.528,239.735,252.358,325.011,196.964,371.822,317.171,371.559,0.808,val,train,train,train,train
22q11DSSlide232.png,130.335,99.56,380.759,468.879,196.806,242.564,319.776,239.121,261.148,323.217,206.49,373.797,310.832,371.491,0.85,train,train,val,train,train
22q11DSSlide234.png,132.109,91.544,385.394,426.999,196.586,242.206,315.481,242.304,255.388,319.089,203.528,352.072,309.701,351.253,0.895,train,train,train,train,val
22q11DSSlide235.png,116.361,79.433,381.938,450.951,192.253,240.388,319.031,239.659,260.307,312.239,203.73,369.672,307.916,368.443,0.808,val,train,train,train,train
22q11DSSlide237.png,129.576,79.348,374.698,460.08,193.268,240.319,316.254,242.377,256.532,311.288,212.698,382.917,296.663,384.304,0.786,train,train,val,train,train
22q11DSSlide238.png,135.706,127.03,374.084,470.101,193.136,242.219,314.831,242.487,253.709,321.247,201.854,371.979,310.616,371.238,0.798,val,train,train,train,train
22q11DSSlide239.png,114.124,83.303,376.106,442.53,192.026,241.78,321.687,239.002,266.031,315.632,216.791,378.617,301.558,375.998,0.774,train,val,train,train,train
22q11DSSlide240.png,112.777,82.992,393.897,472.467,189.963,240.371,323.048,238.302,259.091,289.945,201.529,365.533,308.359,364.581,0.822,train,train,train,val,train
22q11DSSlide241.png,120.294,78.75,402.036,470.195,190.279,240.996,319.159,239.132,252.577,312.494,211.376,381.854,303.854,380.642,0.811,train,train,train,train,val
22q11DSSlide242.png,148.024,123.118,385.396,462.885,196.833,239.826,317.656,237.065,251.812,307.547,218.037,380.732,299.229,378.872,0.847,train,val,train,train,train
22q11DSSlide243.png,120.375,111.379,389.886,459.775,189.355,242.986,317.135,241.88,253.763,309.952,201.312,369.094,312.531,367.832,0.86,val,train,train,train,train
22q11DSSlide244.png,134.911,95.318,375.508,428.493,194.186,245.456,316.054,243.371,256.669,325.75,206.261,358.671,309.734,356.171,0.837,train,val,train,train,train
22q11DSSlide245.png,128.327,104.394,379.73,437.13,192.047,243.511,319.684,242.894,257.987,295.868,207.251,359.975,309.463,358.416,0.816,train,train,val,train,train
22q11DSSlide247.png,141.843,126.961,386.137,441.353,191.406,243.517,317.268,240.423,249.079,301.637,204.472,359.623,305.293,357.928,0.844,train,train,train,val,train
22q11DSSlide248.png,125.538,95.429,370.539,453.06,192.748,238.88,317.33,238.46,260.706,320.61,208.529,372.989,308.716,371.362,0.786,train,train,train,train,val
22q11DSSlide249.png,117.252,105.152,371.403,431.69,194.62,245.022,318.076,242.849,263.889,328.328,203.679,366.845,305.63,364.704,0.746,val,train,train,train,train
22q11DSSlide250.png,125.982,106.783,377.756,425.641,195.402,245.95,317.287,243.258,259.876,329.898,210.93,368.257,302.985,365.731,0.778,train,train,train,train,val
22q11DSSlide251.png,126.651,155.615,383.758,441.28,194.984,245.44,317.738,241.51,259.3,309.312,217.386,366.806,301.962,363.843,0.804,train,train,val,train,train
22q11DSSlide252.png,117.145,108.183,393.528,458.613,188.14,242.977,321.938,240.243,255.827,327.085,204.638,381.861,304.437,380.404,0.749,train,train,train,val,train
22q11DSSlide253.png,132.307,145.308,383.511,460.225,192.477,241.942,319.71,239.219,256.293,296.237,206.973,366.174,308.664,363.785,0.801,val,train,train,train,train
22q11DSSlide254.png,81.074,69.06,421.54,512.269,211.655,239.43,363.405,242.554,310.954,321.935,212.983,386.462,351.517,388.314,0.81,train,val,train,train,train
22q11DSSlide255.png,125.702,105.039,391.48,425.674,193.273,243.879,323.385,242.049,258.901,311.765,202.496,352.56,313.152,350.937,0.799,train,train,val,train,train
22q11DSSlide256.png,111.988,89.962,394.534,458.772,194.295,238.833,319.246,237.151,259.473,318.624,218.77,377.401,300.357,375.472,0.752,train,val,train,train,train
22q11DSSlide258.png,143.285,104.988,421.728,455.061,193.995,238.76,321.385,240.237,241.174,317.778,211.246,371.775,304.037,374.451,0.794,train,train,train,train,val
22q11DSSlide259.png,115.949,100.259,380.03,444.884,190.117,241.48,318.505,243.004,258.731,314.053,212.346,371.34,300.504,371.646,0.76,train,train,train,val,train
22q11DSSlide260.png,111.583,106.948,378.157,481.799,196.501,239.798,322.734,243.96,268.164,294.056,214.421,378.504,299.873,382.055,0.83,train,train,val,train,train
22q11DSSlide261.png,114.179,90.355,384.628,443.2,185.963,244.297,316.336,240.33,254.078,313.299,208.505,380.393,296.918,377.428,0.711,train,train,val,train,train
22q11DSSlide263.png,132.754,132.219,380.945,460.857,192.218,240.816,321.102,239.475,257.395,304.276,202.619,371.862,310.399,371.038,0.838,val,train,train,train,train
22q11DSSlide265.png,109.852,135.276,460.769,490.147,208.4,352.352,307.202,241.725,301.706,352.713,308.816,432.038,391.28,341.966,0.694,train,train,train,val,train
22q11DSSlide266.png,126.003,106.548,390.679,479.715,190.334,247.324,325.13,248.704,253.664,335.432,201.744,390.076,296.975,392.952,0.761,train,train,train,train,val
22q11DSSlide267.png,109.288,91.271,394.532,495.638,201.384,239.091,336.581,248.296,275.605,304.393,217.617,387.5,306.919,394.711,0.679,train,train,train,val,train
22q11DSSlide268.png,130.817,124.659,398.399,477.656,190.671,243.683,321.702,241.593,251.036,336.948,200.594,376.058,316.378,374.396,0.728,val,train,train,train,train
22q11DSSlide269.png,117.214,110.448,393.313,489.116,191.073,242.348,321.736,238.106,259.748,311.462,206.2,386.496,309.528,382.932,0.733,train,val,train,train,train
22q11DSSlide271.png,90.047,105.169,419.669,457.963,191.835,246.848,344.766,251.362,274.46,336.227,211.641,387.928,314.927,390.636,0.569,train,train,train,val,train
22q11DSSlide273.png,134.491,88.287,374.324,436.926,194.477,243.612,319.074,241.1,258.641,324.327,204.253,367.054,309.984,364.388,0.827,train,train,val,train,train
22q11DSSlide274.png,114.408,104.286,376.75,437.428,193.793,239.573,318.933,243.916,262.674,304.382,215.498,366.785,301.906,368.978,0.744,train,train,train,train,val
22q11DSSlide275.png,148.382,91.931,396.415,444.116,189.928,241.715,318.592,243.16,241.495,303.293,196.839,357.255,313.789,358.112,0.792,val,train,train,train,train
22q11DSSlide276.png,143.219,88.814,382.839,432.669,191.465,239.217,316.358,238.924,247.547,301.732,207.601,363.604,300.889,363.1,0.855,train,val,train,train,train
22q11DSSlide278.png,120.044,91.167,376.891,427.676,193.712,242.586,316.659,241.264,259.896,313.688,212.805,364.115,300.408,361.641,0.837,train,train,val,train,train
22q11DSSlide279.png,118.323,93.615,369.311,462.255,194.349,238.166,319.101,241.193,265.371,289.491,210.759,370.742,303.978,372.443,0.781,train,train,train,val,train
22q11DSSlide280.png,117.563,65.992,376.811,437.427,190.535,243.041,319.592,239.342,261.267,305.29,204.998,367.065,306.818,363.159,0.811,train,train,train,train,val
22q11DSSlide281.png,139.284,73.451,388.319,422.939,191.355,240.272,319.044,238.2,252.785,315.915,212.518,364.678,309.434,361.964,0.832,train,val,train,train,train
22q11DSSlide282.png,124.568,69.45,383.45,431.47,194.877,241.562,317.601,239.817,259.08,308.667,209.244,360.429,308.65,357.512,0.847,val,train,train,train,train
22q11DSSlide283.png,120.931,87.478,412.246,472.628,185.647,249.325,331.361,250.257,251.586,295.902,188.922,374.147,319.657,375.689,0.811,train,train,val,train,train
22q11DSSlide284.png,133.373,74.632,380.817,436.062,193.615,241.878,318.053,239.34,256.974,313.654,206.097,368.712,310.024,365.205,0.86,train,train,val,train,train
22q11DSSlide285.png,110.489,105.106,363.13,427.591,193.934,242.311,318.742,244.492,269.453,295.811,217.208,367.449,304.918,368.417,0.784,train,train,train,train,val
22q11DSSlide286.png,138.113,98.221,385.166,436.135,193.826,241.369,318.07,241.222,251.94,309.303,206.444,369.666,304.077,369.138,0.838,train,train,train,val,train
22q11DSSlide287.png,126.185,91.825,379.207,439.792,194.21,245.078,321.116,243.999,260.336,325.441,206.45,372.366,303.733,371.429,0.833,val,train,train,train,train
22q11DSSlide288.png,114.31,65.712,382.109,455.179,193.36,242.653,318.905,240.858,261.733,318.719,209.922,383.309,299.853,381.047,0.832,train,val,train,train,train
22q11DSSlide289.png,141.943,86.257,367.124,439.958,192.286,242.182,317.606,241.082,255.316,320.153,204.966,372.054,305.38,370.323,0.845,val,train,train,train,train
22q11DSSlide292.png,134.941,71.954,392.494,445.267,194.864,241.865,317.088,239.287,252.972,325.668,214.596,382.728,299.454,380.58,0.849,train,train,train,val,train
22q11DSSlide295.png,139.094,112.473,378.113,429.953,194.928,243.762,319.215,243.816,255.512,311.35,197.393,348.753,314.926,349.618,0.822,train,train,train,train,val
22q11DSSlide296.png,140.175,104.361,383.16,458.681,194.165,242.44,318.75,239.6,255.481,298.592,209.272,373.382,308.353,371.447,0.874,train,train,val,train,train
22q11DSSlide298.png,124.552,78.388,379.96,483.794,192.464,237.855,317.477,237.331,257.255,309.471,202.072,379.339,309.375,378.409,0.855,train,train,train,train,val
22q11DSSlide299.png,121.998,87.263,378.097,456.613,191.581,242.726,321.852,246.579,258.567,324.675,192.08,356.503,313.691,359.521,0.79,train,train,train,val,train
22q11DSSlide300.png,76.496,101.631,412.153,551.531,175.688,262.315,342.166,278.127,259.593,369.108,187.513,447.278,301.682,459.419,0.803,train,val,train,train,train
22q11DSSlide301.png,124.174,114.68,381.286,421.564,193.073,242.263,320.136,242.72,258.234,322.164,193.786,347.3,312.589,347.834,0.787,train,val,train,train,train
22q11DSSlide302.png,117.526,113.689,384.316,447.549,192.258,240.896,321.261,242.285,261.28,300.072,200.27,356.085,315.198,356.175,0.85,val,train,train,train,train
22q11DSSlide303.png,114.126,82.858,386.665,477.068,186.988,248.271,332.46,254.24,263.366,330.054,204.496,402.65,308.983,406.542,0.822,train,train,train,val,train
22q11DSSlide304.png,125.496,42.883,416.077,464.331,193.008,245.203,342.631,237.063,272.966,338.911,229.307,397.93,323.771,391.362,0.679,train,train,val,train,train
22q11DSSlide306.png,137.643,116.641,387.695,444.391,193.535,242.258,318.42,240.421,253.71,322.087,207.647,377.793,310.098,376.506,0.827,train,train,train,train,val
22q11DSSlide309.png,138.009,75.833,376.453,461.576,195.293,241.622,317.11,240.345,256.241,316.608,202.235,372.012,309.821,370.513,0.827,train,val,train,train,train
